"id","mother","father"
"11",NA,NA
"12",NA,NA
"13",NA,NA
"14",NA,NA
"15",NA,NA
"16",NA,NA
"17",NA,NA
"18",NA,NA
"19",NA,NA
"20",NA,NA
"21",NA,NA
"22",NA,NA
"23",NA,NA
"24",NA,NA
"25",NA,NA
"26",NA,NA
"27",NA,NA
"28",NA,NA
"29",NA,NA
"30",NA,NA
"31",NA,NA
"32",NA,NA
"33",NA,NA
"34",NA,NA
"35",NA,NA
"36",NA,NA
"37",NA,NA
"38",NA,NA
"39",NA,NA
"40",NA,NA
"4173","4","30"
"3539","4","14"
"16243","22","26"
"3984","4","22"
"16479","22","27"
"4018","4","22"
"16532","22","27"
"6322","7","33"
"11378","14","17"
"2720","3","30"
"35217","21","38"
"30222","14","22"
"34832","21","29"
"38535","29","38"
"21334","2","21"
"22508","3","14"
"34701","21","29"
"27208","8","38"
"35141","21","38"
"30840","14","27"
"50034","14","21"
"49872","14","21"
"44772","8","29"
"50013","14","21"
"54686","21","35"
"59214","32","35"
"44156","7","30"
"44115","7","30"
"44630","8","16"
"44733","8","29"
"66810","7","38"
"71049","14","21"
"74128","20","21"
"71212","14","21"
"74579","21","29"
"62315","3","30"
"71128","14","21"
"74122","20","21"
"77376","27","35"
"65849","7","27"
"96358","21","22"
"92217","14","35"
"92490","15","38"
"85704","4","14"
"96764","22","27"
"96621","21","30"
"96829","22","27"
"96370","21","22"
"85880","5","20"
"88583","7","21"
"119441","16479","11378"
"118497","4173","4018"
"110062","21","11378"
"118411","4173","3539"
"118395","4173","3539"
"118768","3539","16243"
"119632","16479","11378"
"118612","4173","4018"
"119273","3984","16479"
"118434","4173","3539"
"133242","4173","16479"
"135838","16479","30222"
"135023","16243","34701"
"133618","4173","4018"
"137736","11378","30222"
"138279","2720","35217"
"138811","2720","34832"
"133399","4173","16479"
"133510","4173","4018"
"138579","2720","30222"
"151988","3984","44772"
"152218","16479","44733"
"157536","21334","44772"
"150271","3539","30222"
"159292","50034","44115"
"150337","3539","30222"
"156272","34832","44772"
"150634","3539","34832"
"150038","4173","16479"
"153843","11378","38535"
"179760","66810","71128"
"171338","30222","71049"
"171785","30222","71212"
"170638","30222","21334"
"171718","30222","71212"
"177819","59214","66810"
"180010","74579","71128"
"172447","38535","27208"
"171288","30222","71049"
"171654","30222","71212"
"197222","71212","74122"
"182811","30222","65849"
"182271","30222","50034"
"195766","71049","71212"
"195849","71049","96764"
"194967","44733","66810"
"182979","30222","92490"
"185832","21334","44772"
"185995","21334","54686"
"191126","50034","71212"
"207691","66810","88583"
"219179","118497","118768"
"219316","110062","118434"
"220001","118395","118612"
"209504","74128","118497"
"216333","96764","119441"
"207818","66810","88583"
"201489","49872","118768"
"219481","118411","118768"
"211511","62315","118768"
"236320","118411","135838"
"239267","133242","138811"
"234372","119441","118434"
"239674","133618","137736"
"234291","119441","118434"
"236838","118395","133618"
"237609","118768","137736"
"239274","133242","138811"
"236404","118411","135838"
"238920","118434","137736"
"248381","119441","133242"
"248387","119441","133242"
"252760","118768","152218"
"258361","133510","152218"
"252416","118768","137736"
"255675","133242","150337"
"255835","133242","150337"
"255540","133242","150271"
"259133","151988","150271"
"257620","138811","156272"
"268048","133242","171718"
"275632","157536","150271"
"268091","133242","171718"
"279159","171718","171654"
"263022","118395","138811"
"271228","137736","171718"
"262600","118411","159292"
"278364","171338","171718"
"266862","118434","135838"
"279275","177819","171288"
"290612","150271","171785"
"289310","152218","171338"
"298865","182271","195766"
"296444","177819","197222"
"280576","133242","138811"
"297670","171654","197222"
"288846","151988","182271"
"298488","182811","182979"
"281489","133242","195849"
"285721","138279","197222"
"302866","157536","195766"
"303571","157536","216333"
"315440","171654","195766"
"317432","195766","207691"
"301691","152218","177819"
"315631","171654","195849"
"303625","157536","216333"
"300388","151988","177819"
"303119","157536","195849"
"312526","171718","171288"
"321433","171785","239267"
"339474","234372","234291"
"339603","234372","234291"
"332742","185832","237609"
"331170","195766","236404"
"321247","171785","239267"
"330465","195766","201489"
"326465","172447","220001"
"330091","182271","236320"
"332299","185832","191126"
"358805","248387","252760"
"353185","219481","252416"
"353647","211511","248387"
"358785","248387","252760"
"358704","248387","252760"
"350234","209504","239674"
"350280","209504","234291"
"355605","234291","252760"
"352077","201489","257620"
"356669","237609","255540"
"378429","257620","268048"
"379789","279159","266862"
"373912","237609","255540"
"376613","252760","263022"
"378706","268048","266862"
"373856","237609","255540"
"377909","255540","268048"
"372998","239674","278364"
"378340","257620","268048"
"375776","248387","252416"
"396797","268091","278364"
"392866","255540","279159"
"396677","268091","278364"
"385628","237609","268048"
"389303","252760","278364"
"395822","268048","290612"
"385573","237609","268048"
"388784","248387","266862"
"388651","248387","266862"
"384187","234291","279159"
"455430","339474","330465"
"453312","303625","358704"
"457538","321247","358805"
"454896","321433","352077"
"454857","321433","352077"
"457557","321247","358805"
"451377","301691","358704"
"457164","332742","358704"
"450598","301691","303119"
"453978","303119","321433"
"446937","285721","350234"
"442593","296444","353185"
"458935","332299","358805"
"458874","332299","358805"
"451986","315631","358805"
"459534","353647","358704"
"452186","315631","353647"
"459472","353647","358704"
"457814","321247","352077"
"450543","301691","303119"
"448360","303571","355605"
"421320","268048","301691"
"435927","302866","300388"
"425674","279159","321433"
"437497","315631","332742"
"430351","289310","303119"
"436003","302866","300388"
"413081","278364","303119"
"407622","268048","268091"
"407926","268048","263022"
"405459","255540","300388"
"405609","255540","300388"
"478594","379789","378340"
"476653","358704","378429"
"476978","358704","378706"
"471635","321247","378340"
"478785","373912","376613"
"479145","373912","373856"
"465599","300388","358704"
"475021","358805","353647"
"478341","378429","375776"
"463724","317432","355605"
"477366","355605","373912"
"469680","332742","350234"
"474808","332299","373856"
"454853","321433","352077"
"447826","302866","358704"
"496097","378429","392866"
"487727","332299","379789"
"488780","358805","373856"
"481257","339474","385573"
"493208","350280","385573"
"486319","326465","385573"
"489989","353647","358704"
"494987","352077","373912"
"496126","378429","392866"
"498840","396797","389303"
"496093","378429","392866"
"478829","373912","376613"
"464735","303625","321433"
"466379","303119","355605"
"470016","332742","352077"
"500993","454857","378429"
"501871","450543","378429"
"516786","451986","407926"
"507350","458935","454896"
"512176","453312","448360"
"500064","455430","378429"
"505283","396797","385573"
"518676","448360","405459"
"514410","448360","437497"
"512143","453312","448360"
"504735","396797","385573"
"503393","446937","396797"
